48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,96,96,96,96,96,96,96,96,96
48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,96,96,96,96,96,96,96,96,96
48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,96,96,96,96,96,96,96,96,96
48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,96,96,96,96,96,96,96,96,96
48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,96,96,96,96,96,96,96,96,96
48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,96,96,96,96,96,96,96,96,96
48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,96,96,96,96,96,96,96,96,96
48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,96,96,96,96,96,96,96,96,96
48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,96,96,96,96,96,96,96,96,96
48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,96,96,96,96,96,96,96,96,96
48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,96,96,96,96,96,96,96,96,96
48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,96,96,96,96,96,96,96,96,96
48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,96,96,96,96,96,96,96,96,96
48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,96,96,96,96,96,96,96,96,96
48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,96,96,96,96,96,96,96,96,96
48,48,48,48,48,48,48,72,72,72,72,72,72,72,72,96,96,96,96,96,96,96,96,96
